Speaker,Attendee,rep_id,Date,Title,Location
2624383247,"[{""NPI"":""0825755212""},{""NPI"":""3983213499""},{""NPI"":""2730564101""},{""NPI"":""6163978005""}]",3654777140,11/22/2018,vivamus tortor duis mattis egestas,Amuru
0444040579,"[{""NPI"":""7299686015""},{""NPI"":""7832317000""},{""NPI"":""2085462057""},{""NPI"":""4727761386""}]",2658234696,7/24/2019,nulla ultrices aliquet maecenas,K’anak’erravan
9656336151,"[{""NPI"":""3674094150""},{""NPI"":""9649090223""},{""NPI"":""3784981348""},{""NPI"":""9444803023""},{""NPI"":""7216000161""}]",3901219381,11/21/2018,curabitur convallis duis consequat dui,Jiangwan
1842183648,"[{""NPI"":""1224777417""},{""NPI"":""6163978005""}]",0997763899,8/14/2019,risus dapibus augue,Bayuwan
4003589343,"[{""NPI"":""6835294825""}]",6558942841,5/21/2019,pretium iaculis,Irákleia
8800207952,"[{""NPI"":""3274698784""},{""NPI"":""6163978005""}]",2036626054,1/13/2019,nec nisi vulputate nonummy,Caohe
0189859199,"[{""NPI"":""6563491553""},{""NPI"":""1944138749""},{""NPI"":""8817542679""},{""NPI"":""1016639112""}]",6685991230,2/6/2019,lacus at,Xiyang
1581686382,"[{""NPI"":""5297768136""}]",7596443319,4/6/2019,nec condimentum neque,At Samat
6860245182,"[{""NPI"":""2381338020""},{""NPI"":""1953564151""},{""NPI"":""3323926625""},{""NPI"":""1335498311""},{""NPI"":""4786694355""}]",4156308647,12/3/2018,convallis morbi odio,Zargarān
7475706524,"[{""NPI"":""3820636048""},{""NPI"":""8716942612""}]",1583967190,1/30/2019,rhoncus sed vestibulum,Coxim
1938984307,"[{""NPI"":""3195390361""},{""NPI"":""7299686015""},{""NPI"":""7803729053""},{""NPI"":""9595449903""}]",8572562152,11/24/2018,vestibulum ac est,Quinta do Anjo
6765949437,"[{""NPI"":""7440411498""},{""NPI"":""4703209128""}]",3647743773,7/5/2019,adipiscing elit,Chiguirip
3953606786,"[{""NPI"":""4797608099""},{""NPI"":""3323926625""},{""NPI"":""0359405274""},{""NPI"":""2335800051""}]",3279815526,6/29/2019,dolor sit amet consectetuer adipiscing,Shishang
5326835592,"[{""NPI"":""4958342532""},{""NPI"":""5215506973""}]",2358175264,9/10/2019,at velit,Stavanger
5772835807,"[{""NPI"":""3916157817""},{""NPI"":""2572783916""},{""NPI"":""2154956785""}]",5892678533,4/2/2019,elementum in,Rio Grande
8733743665,"[{""NPI"":""0316282510""},{""NPI"":""6273581444""}]",8615184306,4/29/2019,lorem integer tincidunt ante,Xinglong
7220040350,"[{""NPI"":""7061151757""},{""NPI"":""4382740339""}]",5772161990,1/22/2019,donec odio justo sollicitudin ut,Lomintsevskiy
8212350312,"[{""NPI"":""2693293162""},{""NPI"":""1239424973""}]",9524723634,6/2/2019,erat eros viverra eget congue,Bryukhovychi
4002482405,"[{""NPI"":""1784679844""},{""NPI"":""9052994528""}]",4893074690,6/24/2019,magna vulputate luctus cum,La Rochelle
5829196514,"[{""NPI"":""1141858053""},{""NPI"":""5364249271""},{""NPI"":""0822837102""},{""NPI"":3500222013},{""NPI"":""2612135855""}]",6334387853,7/8/2019,rhoncus dui vel,Jasper Park Lodge
2242581422,"[{""NPI"":""7220040350""},{""NPI"":""4092247338""},{""NPI"":""3696044180""}]",3821228931,4/13/2019,quis orci nullam,Alkmaar
4273602318,"[{""NPI"":""4697857933""},{""NPI"":""5813207724""},{""NPI"":""8802790965""},{""NPI"":""0984322248""},{""NPI"":""1239424973""}]",9902158439,4/7/2019,augue quam sollicitudin vitae consectetuer,Pato Branco
5581747385,"[{""NPI"":""3558632222""},{""NPI"":""6453132370""},{""NPI"":""1574979531""}]",9506842979,3/4/2019,ante nulla justo aliquam,Sanxi
9238363994,"[{""NPI"":""4703209128""},{""NPI"":""8496499359""},{""NPI"":""2081037920""},{""NPI"":""2094095304""},{""NPI"":""2046631331""}]",7846295129,4/15/2019,pede libero quis orci nullam,Corujeira
4002482405,"[{""NPI"":""2287494685""},{""NPI"":""1709404426""},{""NPI"":""2776868839""},{""NPI"":""9300978942""}]",0168648796,1/13/2019,sed interdum,Guadalupe
2283709229,"[{""NPI"":""7534473918""},{""NPI"":""5143994675""},{""NPI"":""3488533972""},{""NPI"":""7576240857""},{""NPI"":""9375785084""}]",5671962885,12/19/2018,eu massa donec,Moneague
4092247338,"[{""NPI"":""2209911303""},{""NPI"":""8612763495""},{""NPI"":""1560368330""},{""NPI"":""4131576406""},{""NPI"":""0418262446""}]",5754194489,10/28/2018,justo morbi ut odio,Tuanai
6950255187,"[{""NPI"":""1837300968""}]",2353445715,4/20/2019,rutrum rutrum neque aenean,Spuž
6061763980,"[{""NPI"":7210385843}]",7337874494,11/25/2018,non quam nec dui,San Diego
2163964876,"[{""NPI"":""1944885390""},{""NPI"":""1155276051""},{""NPI"":""0211496081""}]",8525591065,12/3/2018,curae mauris viverra,Shipaidong
6314554896,"[{""NPI"":""1944404163""}]",8088979292,10/26/2018,orci luctus,Longuita
0325902275,"[{""NPI"":""5538486591""},{""NPI"":""4037920190""}]",9945526396,7/16/2019,curabitur gravida nisi,Afogados da Ingazeira
4151147268,"[{""NPI"":""7267330606""},{""NPI"":""2724280199""},{""NPI"":""7002885340""}]",5852174526,10/2/2019,cras non velit nec nisi,Barrouallie
0242094686,"[{""NPI"":""2653744104""}]",7902105068,4/14/2019,fringilla rhoncus,Chamni
3925614427,"[{""NPI"":""2332419470""},{""NPI"":""7061151757""},{""NPI"":""5238608985""}]",7630602219,8/28/2019,volutpat convallis,Illkirch-Graffenstaden
6205331853,"[{""NPI"":""5925516559""},{""NPI"":""2696982910""},{""NPI"":""2579087966""}]",4566668222,8/26/2019,imperdiet et commodo,Leigongjian
5110411638,"[{""NPI"":""2439798762""},{""NPI"":""4561212906""},{""NPI"":""8117774542""}]",0832623934,4/23/2019,justo nec condimentum neque,Wangzuizi
8548026855,"[{""NPI"":""9159223766""},{""NPI"":""8177673084""},{""NPI"":""6169972033""}]",8471666111,12/20/2018,pretium iaculis,Shibajiazi
2649292431,"[{""NPI"":""7542302124""},{""NPI"":""6620574920""},{""NPI"":""0325902275""},{""NPI"":""1944138749""}]",0463711657,10/16/2019,id pretium iaculis diam,Pisão
8610712737,"[{""NPI"":""1431658529""},{""NPI"":""5772835807""},{""NPI"":""8817542679""},{""NPI"":""6380993843""}]",8204952417,5/25/2019,posuere felis sed,Lugulu
5175122185,"[{""NPI"":""5417438928""},{""NPI"":""2519993871""},{""NPI"":""7839976166""}]",1213590865,10/2/2019,sapien quis,Bucaramanga
8203876080,"[{""NPI"":""7832317000""},{""NPI"":""7758980430""},{""NPI"":""2649292431""}]",7147981389,8/25/2019,sagittis sapien cum sociis natoque,Atalaia
8515315831,"[{""NPI"":""8212350312""}]",5631502507,2/18/2019,vulputate nonummy,Sumuragung
0536506000,"[{""NPI"":""4232895191""},{""NPI"":""7183487296""},{""NPI"":""9492357747""},{""NPI"":""4302447524""}]",4683207796,3/28/2019,dolor morbi vel,Hexi
6578973567,"[{""NPI"":""2162685434""},{""NPI"":""8825429649""},{""NPI"":""6123749420""},{""NPI"":""0351710353""},{""NPI"":""5991364923""}]",8490046423,4/2/2019,curabitur gravida,Guamal
9392991037,"[{""NPI"":""0242094686""},{""NPI"":""8050700925""}]",5946193045,3/19/2019,varius integer ac leo pellentesque,Kizil
9786032071,"[{""NPI"":""8859292697""},{""NPI"":""3101581397""},{""NPI"":""8640861250""},{""NPI"":""6169972033""},{""NPI"":""3840583284""}]",4740427837,2/26/2019,imperdiet sapien urna,Hengjian
9032904183,"[{""NPI"":""8885204430""},{""NPI"":""2693293162""}]",0944663506,1/23/2019,urna pretium nisl ut volutpat,Al Fandaqūmīyah
8097795310,"[{""NPI"":""8467173157""},{""NPI"":""6765949437""},{""NPI"":""3745638867""},{""NPI"":""1891834592""},{""NPI"":""9040239207""}]",2193419015,2/23/2019,quisque id,Bingerville
4547095469,"[{""NPI"":""2122646853""},{""NPI"":""0038494302""},{""NPI"":""5578502083""}]",9130418310,12/12/2018,etiam faucibus cursus urna,Gasan
9584980424,"[{""NPI"":""1542961793""},{""NPI"":""3840583284""},{""NPI"":""5812394342""}]",7840705926,10/11/2019,felis fusce,El Paso
9587376919,"[{""NPI"":""2921028719""},{""NPI"":""7535485235""},{""NPI"":""8828276126""},{""NPI"":""1842183648""}]",0713988208,5/24/2019,ac consequat,Magoúla
7440411498,"[{""NPI"":""2209911303""},{""NPI"":""6760333810""}]",2326369805,1/16/2019,dui proin leo odio,Gechuan
2334278564,"[{""NPI"":""3933010675""},{""NPI"":""1412701643""},{""NPI"":""8132014618""},{""NPI"":""0917432037""}]",4507629248,7/20/2019,pede posuere,Międzyrzecz
7389956135,"[{""NPI"":""1270474286""},{""NPI"":""1219236861""},{""NPI"":""0525803807""},{""NPI"":""9268878763""},{""NPI"":""4138512330""}]",7479785446,4/9/2019,gravida sem praesent,General Conesa
7643242038,"[{""NPI"":""7832317000""},{""NPI"":""6620574920""},{""NPI"":""9039984212""},{""NPI"":""1537349686""},{""NPI"":7210385843}]",4723580976,11/28/2018,id consequat,Vallentuna
1008867322,"[{""NPI"":""9415188421""},{""NPI"":""7086233765""},{""NPI"":""4892584835""},{""NPI"":""2209911303""}]",5125583960,1/13/2019,et commodo vulputate,Secang Barat
1258430630,"[{""NPI"":""8422000008""},{""NPI"":""6273581444""},{""NPI"":""2911636015""},{""NPI"":""3374299571""},{""NPI"":""2506404694""}]",9087166641,8/9/2019,morbi vestibulum velit id,Čačak
9907182656,"[{""NPI"":""2287494685""},{""NPI"":""1758761954""},{""NPI"":""7469272615""},{""NPI"":""4765454681""},{""NPI"":""6278548615""}]",0347953235,10/7/2019,faucibus cursus urna ut tellus,Serrinha
8298837126,"[{""NPI"":""4955749569""},{""NPI"":""6359885034""},{""NPI"":""1662892039""}]",3425846021,10/3/2019,odio donec,Selenicë
8253491700,"[{""NPI"":""4151147268""}]",0538511193,3/27/2019,habitasse platea dictumst,Bitola
1065893191,"[{""NPI"":""5925516559""},{""NPI"":""2730564101""},{""NPI"":""5145803443""}]",4158882199,7/10/2019,praesent lectus vestibulum quam,Patimuan
9220794535,"[{""NPI"":""8496499359""},{""NPI"":""0418262446""}]",6324548063,4/29/2019,pede malesuada,Hajoho
9258141458,"[{""NPI"":""7180013633""},{""NPI"":""9528731074""},{""NPI"":""7216000161""}]",9246894206,3/2/2019,vitae quam suspendisse potenti nullam,Surup
5808297257,"[{""NPI"":""0306248255""},{""NPI"":""0704371235""},{""NPI"":4529860833},{""NPI"":""9768233729""},{""NPI"":""8733743665""}]",2420664302,1/18/2019,non mattis pulvinar nulla,Alamar
9293736535,"[{""NPI"":""4105722700""},{""NPI"":""7473462687""},{""NPI"":""6243520382""},{""NPI"":""1315008289""},{""NPI"":""4786694355""}]",6450729246,9/15/2019,congue diam,Ban Mai
4503499041,"[{""NPI"":""4054702856""},{""NPI"":""6273581444""}]",8070455357,6/16/2019,ac diam,Chatan
1049760247,"[{""NPI"":""5696756093""},{""NPI"":""5910967746""},{""NPI"":""8050037738""}]",3590890902,5/5/2019,lacus curabitur,Karabudakhkent
9040239207,"[{""NPI"":""9907182656""}]",6822311556,2/10/2019,volutpat quam pede lobortis ligula,Osa
7954677850,"[{""NPI"":""6760333810""},{""NPI"":""8828863900""}]",0115124517,7/12/2019,amet cursus id turpis integer,Cilangla
4013160072,"[{""NPI"":""6607519261""}]",1576103419,7/3/2019,turpis a pede posuere,Marbel
2921028719,"[{""NPI"":""5845695325""},{""NPI"":""3649717956""},{""NPI"":""2400730555""},{""NPI"":""5518415508""},{""NPI"":""7273621706""}]",4263319337,6/13/2019,tristique fusce congue diam id,Iłowo -Osada
1155695119,"[{""NPI"":""9040239207""},{""NPI"":""1231842768""},{""NPI"":""5529429394""},{""NPI"":""0189859199""}]",7951791673,2/3/2019,magnis dis parturient,Gushan
3142067604,"[{""NPI"":""7168740733""},{""NPI"":""2380819815""},{""NPI"":""5303135381""},{""NPI"":""3411372559""}]",6735652266,10/27/2018,mi integer ac,Itapaci
7061151757,"[{""NPI"":""9300978942""}]",2520207918,5/31/2019,montes nascetur ridiculus mus vivamus,Danao
2339174686,"[{""NPI"":""4232895191""},{""NPI"":""6395063200""}]",4953445230,11/17/2018,id ornare imperdiet sapien urna,Iraquara
0814026133,"[{""NPI"":""8802790965""},{""NPI"":""5785628651""}]",5022787166,5/28/2019,nulla nunc purus phasellus,Al Qubbah
7469272615,"[{""NPI"":""1270474286""},{""NPI"":""3592115715""},{""NPI"":""7699183533""},{""NPI"":""5499158770""},{""NPI"":""7496386340""}]",7187171615,6/25/2019,mauris non ligula pellentesque ultrices,Chiguang
2815572060,"[{""NPI"":""8828863900""},{""NPI"":""8603564876""},{""NPI"":""7959277311""},{""NPI"":""0371853672""}]",1053756590,1/31/2019,suscipit a feugiat et eros,Randuboto
0198817665,"[{""NPI"":""1709404426""},{""NPI"":""5583334363""},{""NPI"":""9268878763""}]",2460200875,10/3/2019,eu mi nulla ac enim,Muravlenko
4529860833,"[{""NPI"":""3866821786""}]",4457645696,9/6/2019,suspendisse accumsan tortor quis turpis,Łaszczów
9878050912,"[{""NPI"":""1183220774""},{""NPI"":""4445162957""},{""NPI"":""5559792225""},{""NPI"":""8132014618""}]",7320483060,2/27/2019,in magna bibendum imperdiet nullam,Enhe Hada
3952117293,"[{""NPI"":""0120954435""},{""NPI"":""3152559577""},{""NPI"":""0951779311""},{""NPI"":""2579087966""}]",6692936834,5/14/2019,magnis dis parturient montes,Qiagai
3482086494,"[{""NPI"":""8422000008""}]",5593703446,3/27/2019,tincidunt nulla mollis molestie,Rancageneng Satu
1412701643,"[{""NPI"":""1699710619""},{""NPI"":""4442174474""},{""NPI"":""0225551551""},{""NPI"":""0351710353""},{""NPI"":""8869157539""}]",6313556342,2/26/2019,ornare consequat lectus in,Skutskär
1763414329,"[{""NPI"":""0781825741""},{""NPI"":""1796503207""}]",6476929632,5/6/2019,orci pede venenatis,Hilotongan
7823301016,"[{""NPI"":""3324470730""}]",1360581483,9/28/2019,metus arcu adipiscing molestie,Huangma
3953606786,"[{""NPI"":""9943583762""},{""NPI"":""0134892658""},{""NPI"":""1099934281""}]",0413008440,7/17/2019,ut tellus nulla,Bao’an
3745638867,"[{""NPI"":""8179915778""},{""NPI"":""0605985987""}]",6729130029,1/14/2019,dignissim vestibulum,Frederiksberg
3059594066,"[{""NPI"":""1709404426""}]",7912266865,11/26/2018,in sapien iaculis,Baishui
8120580168,"[{""NPI"":""7216000161""},{""NPI"":""4966853508""}]",8384601292,7/25/2019,ridiculus mus,El Paso
2400730555,"[{""NPI"":""1023348470""},{""NPI"":""6922899598""},{""NPI"":""4032957991""},{""NPI"":""4727502631""}]",4266971185,3/15/2019,morbi sem mauris laoreet,Namerikawa
1719757712,"[{""NPI"":""3460548843""},{""NPI"":""8392678311""},{""NPI"":""2305031602""}]",4128175052,1/23/2019,in faucibus orci luctus,Concordia
3374299571,"[{""NPI"":""1609004205""}]",2537371468,9/8/2019,sagittis dui,Pszczyna
9709431773,"[{""NPI"":""2381338020""}]",3625751525,12/18/2018,luctus nec molestie sed,Wołczyn
8599195352,"[{""NPI"":""7482370919""},{""NPI"":""6734301958""},{""NPI"":""8558938288""}]",5451364985,9/30/2019,nibh in hac habitasse,Alkmaar
4356686772,"[{""NPI"":""7281416555""},{""NPI"":""3682510400""},{""NPI"":""8512341653""},{""NPI"":""2653744104""}]",6326653737,1/23/2019,justo lacinia eget tincidunt eget,Kirkton
3529719129,"[{""NPI"":""5607532658""},{""NPI"":""9220794535""}]",8170211229,9/11/2019,fermentum donec ut mauris,Марино
9330683452,"[{""NPI"":""2506404694""},{""NPI"":4961943819},{""NPI"":""9187876582""},{""NPI"":""3486136194""},{""NPI"":""5911112973""}]",6805342650,5/9/2019,magnis dis parturient montes,La Falda
4592756320,"[{""NPI"":""1924542218""},{""NPI"":""9582816570""},{""NPI"":""9528731074""},{""NPI"":""1303879697""},{""NPI"":""9326646025""}]",0173528343,7/21/2019,platea dictumst,Al Mazra‘ah
3482086494,"[{""NPI"":4529860833},{""NPI"":""4697857933""},{""NPI"":""1149721324""},{""NPI"":""2599555183""}]",1815170082,10/15/2019,sem fusce,Kalatongke
1141858053,"[{""NPI"":""2583540181""}]",7512768972,10/15/2019,adipiscing molestie hendrerit at,Jianzhatan
5808297257,"[{""NPI"":""6203610232""},{""NPI"":""3529719129""},{""NPI"":""1944138749""},{""NPI"":""0408510234""},{""NPI"":""8603564876""}]",7296223296,1/19/2019,morbi ut,Vũ Thư
0322191971,"[{""NPI"":""1581686382""},{""NPI"":""8293896841""},{""NPI"":""8735784962""},{""NPI"":""8728427270""},{""NPI"":""0781825741""}]",8176038676,8/31/2019,suspendisse potenti,Jiuheyuan
4020282412,"[{""NPI"":""3703590262""},{""NPI"":""5049892627""},{""NPI"":""7387603766""}]",7533197579,5/4/2019,at ipsum ac,Longjing
0544183649,"[{""NPI"":""4324613613""},{""NPI"":""4697857933""},{""NPI"":""8132014618""},{""NPI"":""5334498184""}]",5086639550,2/16/2019,mi in porttitor pede,Itabaiana
8451353029,"[{""NPI"":""5505604110""},{""NPI"":""8800207952""}]",5045090323,4/21/2019,sollicitudin vitae consectetuer,Asnières-sur-Seine
4395023363,"[{""NPI"":""1383278415""},{""NPI"":""2583540181""},{""NPI"":""8274332342""},{""NPI"":""0363157883""},{""NPI"":""9044188240""}]",7283633738,10/14/2019,in felis eu sapien cursus,Santa Cruz Muluá
6878406951,"[{""NPI"":""3904531980""}]",9669651399,11/30/2018,pede ac diam cras pellentesque,Dumlan
9415188421,"[{""NPI"":""2325604535""},{""NPI"":""2047782147""},{""NPI"":""0917432037""},{""NPI"":""2835110631""}]",0893408965,1/30/2019,erat tortor sollicitudin mi sit,Sitovo
7542302124,"[{""NPI"":""4442174474""}]",2023817679,2/23/2019,suscipit nulla,Serravalle
8249014723,"[{""NPI"":""7927274589""},{""NPI"":""0363157883""},{""NPI"":""7180013633""}]",4471127433,7/18/2019,vel augue,Wissous
3933010675,"[{""NPI"":""4966853508""}]",0213970249,12/1/2018,sed ante vivamus tortor,Yujiao
1099934281,"[{""NPI"":""1740187172""},{""NPI"":""6203610232""}]",5513398274,3/15/2019,est phasellus,‘Uqayribāt
5538486591,"[{""NPI"":""4324613613""},{""NPI"":""1082842753""},{""NPI"":""6863700158""},{""NPI"":""8603564876""}]",5881409374,8/14/2019,eros elementum pellentesque quisque porta,Sąspów
9187876582,"[{""NPI"":""4786694355""},{""NPI"":""6870320748""}]",6107045660,11/27/2018,turpis integer aliquet,Drobin
2743207280,"[{""NPI"":1334014582},{""NPI"":""0363157883""},{""NPI"":""4059395536""},{""NPI"":""3784981348""}]",0944695078,6/17/2019,ipsum praesent blandit lacinia,Néa Manolás
3853627595,"[{""NPI"":""2503707335""},{""NPI"":""6023321615""}]",1149190718,9/25/2019,fermentum donec ut mauris eget,Camino Real
7647294385,"[{""NPI"":""1087967872""},{""NPI"":""8786548263""},{""NPI"":""2267057123""}]",5273068918,8/23/2019,libero nullam,Chantilly
4701556009,"[{""NPI"":""2452628093""},{""NPI"":""2305031602""}]",8364040099,8/11/2019,pede venenatis,Yuetang
8548026855,"[{""NPI"":""9268878763""}]",6464766742,6/7/2019,suspendisse accumsan tortor quis turpis,Wenchi
7397446779,"[{""NPI"":""9674935967""}]",5044045002,2/14/2019,interdum mauris ullamcorper,Thaton
5532819459,"[{""NPI"":""3428933001""},{""NPI"":1283066823}]",2515384494,10/14/2019,aliquet ultrices erat,Morant Bay
3292848067,"[{""NPI"":""7647294385""},{""NPI"":""7183487296""},{""NPI"":""6163978005""},{""NPI"":""4032957991""}]",3672462121,10/15/2019,sollicitudin ut suscipit a feugiat,Heihe
0363157883,"[{""NPI"":""8290378645""},{""NPI"":""3531061798""},{""NPI"":""1049760247""},{""NPI"":""0921283857""}]",0959918486,9/5/2019,ullamcorper augue a suscipit,Kamina
5776107202,"[{""NPI"":""2947368231""},{""NPI"":""7857315885""},{""NPI"":""7501549400""}]",2978091703,12/13/2018,mattis nibh ligula nec sem,Eastern Suburbs Mc
2595448781,"[{""NPI"":""7663664833""}]",8144372357,8/24/2019,tempus vivamus,Curuzú Cuatiá
8225902939,"[{""NPI"":""5583334363""},{""NPI"":""1950337383""}]",8003735421,8/24/2019,diam erat fermentum,Suvorov
7708382084,"[{""NPI"":""8885204430""}]",3001980912,11/8/2018,donec odio justo sollicitudin,Porsgrunn
2583540181,"[{""NPI"":""0890343969""}]",6048138415,9/10/2019,ultricies eu nibh quisque id,Chom Bueng
9492357747,"[{""NPI"":""6676168707""},{""NPI"":""4797608099""},{""NPI"":""5703531667""},{""NPI"":""6411633177""}]",6943927772,9/28/2019,at vulputate vitae nisl,Bagikkedok Lauk
3698987708,"[{""NPI"":""3870230169""},{""NPI"":""7903195441""},{""NPI"":""3820636048""},{""NPI"":""9330683452""}]",5585565460,1/29/2019,adipiscing molestie,Kigali
2914230818,"[{""NPI"":""3411372559""},{""NPI"":""2047782147""}]",1180207450,12/9/2018,donec pharetra magna vestibulum,Rumboci
2873377070,"[{""NPI"":""9187876582""}]",4869664294,10/28/2018,ipsum praesent blandit lacinia,Huabu
3220671454,"[{""NPI"":""2336637022""},{""NPI"":""9307707596""},{""NPI"":""2380819815""},{""NPI"":""5743580006""},{""NPI"":""5336862274""}]",9687630646,7/10/2019,ac neque,Staten Island
0225551551,"[{""NPI"":""0425479188""},{""NPI"":""2255021978""}]",7471187324,12/26/2018,et ultrices,Geji
1065893191,"[{""NPI"":""5068277177""}]",2809858426,8/18/2019,cras pellentesque,Saint-Leu-la-Forêt
7535485235,"[{""NPI"":""2613282886""},{""NPI"":""4232895191""},{""NPI"":""3412254525""}]",2662434987,12/4/2018,et ultrices posuere cubilia curae,Mungyeong
4901848194,"[{""NPI"":""6989816260""},{""NPI"":""3897897768""},{""NPI"":""0268708940""},{""NPI"":""0090717546""}]",7357663327,3/29/2019,sem sed sagittis nam congue,Billa
6839638235,"[{""NPI"":""0814026133""},{""NPI"":""5082488562""},{""NPI"":""9598638693""}]",5145792938,10/19/2018,elementum eu interdum,Kurikka
4975961342,"[{""NPI"":""8405021116""},{""NPI"":""5377996526""}]",1416838056,5/13/2019,id consequat in,Gornji Grad
0560581432,"[{""NPI"":""7699183533""},{""NPI"":""3530163740""}]",2695696826,12/6/2018,vitae mattis,Chitungwiza
1270474286,"[{""NPI"":""0776164376""}]",7837672600,1/20/2019,pharetra magna vestibulum,New Panamao
4003589343,"[{""NPI"":""0194595889""},{""NPI"":""1229100660""},{""NPI"":""0735929319""}]",8555637385,9/2/2019,leo rhoncus,Huaping
7475706524,"[{""NPI"":""8287921767""},{""NPI"":""2572783916""},{""NPI"":""2693293162""}]",5556490941,7/6/2019,donec odio justo sollicitudin,La Broquerie
4592756320,"[{""NPI"":""2122646853""},{""NPI"":""7183487296""},{""NPI"":""1721474927""},{""NPI"":""7647294385""}]",5472750803,3/4/2019,sed magna at,San Matías
8008421177,"[{""NPI"":""3805953550""}]",1414330149,5/10/2019,porttitor lorem id ligula suspendisse,Qushi’an
5725541533,"[{""NPI"":""8419005819""},{""NPI"":""3916157817""},{""NPI"":""1537349686""},{""NPI"":""4273602318""},{""NPI"":""6770935260""}]",2829540517,6/25/2019,urna pretium,Perlez
9595449903,"[{""NPI"":""6369977764""}]",1028219569,6/7/2019,morbi vel lectus in quam,Florestópolis
9598638693,"[{""NPI"":""8513742716""},{""NPI"":""9709431773""},{""NPI"":""3789463159""}]",8870789467,3/5/2019,hac habitasse platea dictumst maecenas,Yefremov
5348623156,"[{""NPI"":""4703209128""},{""NPI"":""0355213559""},{""NPI"":""0822837102""},{""NPI"":""9121204020""}]",4942550828,2/18/2019,id luctus nec,Cibenda
9293736535,"[{""NPI"":""0737263806""},{""NPI"":""4344885791""},{""NPI"":""5922092812""}]",5055717405,1/22/2019,pellentesque eget nunc,Gōtsuchō
2905796464,"[{""NPI"":""9159223766""},{""NPI"":""1609004205""}]",4775081130,11/4/2018,ultrices enim lorem,Bijela
4607312894,"[{""NPI"":""7168089099""},{""NPI"":""6278548615""},{""NPI"":""9530992297""}]",7130970867,12/11/2018,elementum pellentesque,Hengbanqiao
0225551551,"[{""NPI"":""4302447524""},{""NPI"":""8524732202""}]",9147574259,2/16/2019,aliquet massa id,Węgierska Górka
3840263980,"[{""NPI"":""3037443618""},{""NPI"":""3821385650""},{""NPI"":""7440411498""}]",7878344725,12/2/2018,dapibus dolor vel est,Maunggora
7758980430,"[{""NPI"":""1049760247""},{""NPI"":""9017679476""}]",8639372398,10/4/2019,donec posuere metus,Maydolong
5110411638,"[{""NPI"":""4555770706""},{""NPI"":""7397425801""}]",8078909289,6/3/2019,vel dapibus at diam nam,Arazane
3558632222,"[{""NPI"":""2890394573""},{""NPI"":""2442162539""},{""NPI"":""5084347303""},{""NPI"":""1837300968""}]",2712434824,2/25/2019,nibh in quis justo,El Ingenio
3820636048,"[{""NPI"":""6607519261""},{""NPI"":""3236424613""}]",9723979275,8/16/2019,platea dictumst maecenas,Sanshandao
5829196514,"[{""NPI"":""6157562781""},{""NPI"":""1953564151""},{""NPI"":""3573888313""},{""NPI"":""7086233765""}]",5927186461,8/17/2019,non mi integer ac neque,Karasuyama
5725541533,"[{""NPI"":""2305031602""},{""NPI"":""1419558978""}]",7657356021,10/22/2018,vitae ipsum,Al ‘Awjā
0168984695,"[{""NPI"":""8392678311""},{""NPI"":""2776868839""},{""NPI"":""9985719786""},{""NPI"":""4445162957""},{""NPI"":""4232895191""}]",7554012973,1/15/2019,nulla nunc purus,Yiqian
8097795310,"[{""NPI"":""1149721324""}]",3005261044,5/6/2019,sapien in,Artsvaberd
9768233729,"[{""NPI"":""6679946328""},{""NPI"":""1303879697""}]",5774373891,10/24/2018,porta volutpat quam pede lobortis,Changchuan
4955749569,"[{""NPI"":""6278548615""},{""NPI"":""4701556009""},{""NPI"":""8904255325""},{""NPI"":""5529429394""}]",7023189866,8/16/2019,ut odio cras mi pede,Bemposta
2654745163,"[{""NPI"":""1277357870""}]",4148416912,11/1/2018,turpis a,Argentan
4014188493,"[{""NPI"":""0221661883""},{""NPI"":""1951772644""},{""NPI"":""8410022966""}]",6641796950,9/5/2019,odio consequat varius integer ac,Káto Nevrokópi
1837881685,"[{""NPI"":""1924542218""},{""NPI"":""3603725174""},{""NPI"":""2081037920""},{""NPI"":""2922950425""}]",4176698311,1/18/2019,nibh in lectus,Goascorán
2696982910,"[{""NPI"":""6696640363""},{""NPI"":""5435385431""},{""NPI"":""0363157883""},{""NPI"":""9709431773""},{""NPI"":""0258695528""}]",2110086427,4/7/2019,in blandit ultrices enim,Xiejiatan
3840583284,"[{""NPI"":""1138375586""}]",4817387149,9/12/2019,eleifend quam,Itagüí
6274740864,"[{""NPI"":""2871961360""},{""NPI"":""8269024465""},{""NPI"":""6631412293""},{""NPI"":""3897897768""}]",1903708007,1/3/2019,sollicitudin vitae consectetuer eget rutrum,Muting
6297715769,"[{""NPI"":""0168984695""}]",8922517366,9/13/2019,tincidunt eu felis fusce,Tešanj
7995049358,"[{""NPI"":""8050037738""}]",8662838225,5/11/2019,justo eu massa donec dapibus,Carmen
1224777417,"[{""NPI"":""5779309256""},{""NPI"":""4786901180""}]",3952012805,10/27/2018,in consequat,Mulawato
7147537114,"[{""NPI"":""3745638867""},{""NPI"":""9878050912""},{""NPI"":""2613282886""},{""NPI"":""0737263806""}]",9068047118,1/12/2019,interdum venenatis turpis enim,Xieqiao
7210385843,"[{""NPI"":""7387603766""},{""NPI"":8548026855},{""NPI"":""8097795310""}]",1048011066,11/27/2018,vestibulum velit id,Beiguoyuan
